Mã SV,Mã HP,Time slot
D940021451,C71101E1,0
D940021521,F311B1E1,0
D940021613,C71101E1,0
D940021750,C71101E1,0
D940021842,C71101E1,0
D940021901,F311B1E1,0
D940021934,C71101E1,0
D940022023,F311B1E1,0
D940022230,C71101E1,0
D940022241,C71101E1,0
D940022643,C71101E1,0
D940022768,C71101E1,0
D940022827,C71101E1,0
D940022964,C71101E1,0
D940023075,C71101E1,0
D940023123,C71101E1,0
D940023237,C71101E1,0
D940023422,C71101E1,0
D940023488,C71101E1,0
D940023536,C81ICAE1,0
D940023569,F311B1E1,0
D940023592,F311B1E1,0
D940023639,C81ICAE1,0
D940023695,C71101E1,0
D940023813,C71101E1,0
D940024005,F311B1E1,0
D940024038,C71101E1,0
D940024108,C71101E1,0
D940024175,C81ICAE1,0
D940024212,C71101E1,0
D940024234,C71101E1,0
D940024289,C71101E1,0
D940024348,C81ICAE1,0
D940024441,C71101E1,0
D940024717,F311B1E1,0
D940024728,C71101E1,0
D940024810,C71101E1,0
D940024887,F311B1E1,0
D940024913,C71101E1,0
D940025013,C71101E1,0
D940025035,C71101E1,0
D940025046,C71101E1,0
D940025127,C71101E1,0
D940025253,C71101E1,0
D940025389,F311B1E1,0
D940025563,C81ICAE1,0
D940025574,C71101E1,0
D940025611,C71101E1,0
D940025622,M11345E1,0
D940025725,C71101E1,0
D940025851,C71101E1,0
D940026102,F311B1E1,0
D940026157,C71101E1,0
D940026191,C71101E1,0
D940026249,C71101E1,0
D940026283,C71101E1,0
D940026364,C71101E1,0
D940026386,M11345E1,0
D940026537,C71101E1,0
D940026548,C71101E1,0
D940026744,F311B1E1,0
D940026928,C71101E1,0
D940026940,C71101E1,0
D940026973,F311B1E1,0
D940027040,F311B1E1,0
D940027073,C71101E1,0
D940027095,F311B1E1,0
D940027143,C71101E1,0
D940027257,C71101E1,0
D940027327,C71101E1,0
D940027497,C71101E1,0
D940027512,C71101E1,0
D940027660,C71101E1,0
D940027888,C71101E1,0
D940027936,F311B1E1,0
D940028140,F311B1E1,0
D940028195,C71101E1,0
D940028391,C71101E1,0
D940028461,F311B1E1,0
D940028494,F311B1E1,0
D940028601,C71101E1,0
D940028759,C71101E1,0
D940029217,C71101E1,0
D940029262,C71101E1,0
D940029376,C71101E1,0
D940029402,C71101E1,0
D940029550,C71101E1,0
D940029701,C71101E1,0
D940029804,C71101E1,0
D940029871,C71101E1,0
D940029929,C71101E1,0
D940029952,C71101E1,0
D940030040,C71101E1,0
D940030464,C81ICAE1,0
D940030523,C71101E1,0
D940030648,C71101E1,0
D940030660,F311B1E1,0
D940030796,C71101E1,0
D940030936,C71101E1,0
D940031036,C71101E1,0
D940031070,F311B1E1,0
D940031195,C71101E1,0
D940031265,C71101E1,0
D940031405,C71101E1,0
D940031564,C71101E1,0
D940031575,C71101E1,0
D940031645,C71101E1,0
D940031690,C71101E1,0
D940031829,C71101E1,0
D940031933,C71101E1,0
D940032217,C71101E1,0
D940032284,C71101E1,0
D940032527,C71101E1,0
D940032572,C71101E1,0
D940032642,V41142E1,0
D940032789,C71101E1,0
D940032996,C71101E1,0
D940033443,C71101E1,0
D940033502,C71101E1,0
D940033535,F311B1E1,0
D940033557,C71101E1,0
D940033742,C71101E1,0
D940033915,C71101E1,0
D940034026,C71101E1,0
D940034211,C81ICAE1,0
D940034406,F311B1E1,0
D940034749,C71101E1,0
D940034772,C71101E1,0
D940034842,C71101E1,0
D940034945,C71101E1,0
D940035023,C71101E1,0
D940035171,C71101E1,0
D940035470,C71101E1,0
D940035573,C71101E1,0
D940035609,C71101E1,0
D940035687,C81ICAE1,0
D940036684,C71101E1,0
D940036710,C71101E1,0
D940036732,C71101E1,0
D940036824,C71101E1,0
D940037049,C71101E1,0
D940037083,C71101E1,0
D940037245,C71101E1,0
D940037681,F311B1E1,0
D940037898,C71101E1,0
D940038116,C71101E1,0
D940038127,C71101E1,0
D940038161,C71101E1,0
D940038493,C42307E1,0
D940038611,C71101E1,0
D940039113,F311B1E1,0
D940041688,F321T2E1,0
D940041714,F321T2E1,0
D940041884,F321T2E1,0
D940042593,C81ICAE1,0
D940042630,V41142E1,0
D940054297,C71101E1,0
D940055157,F311B1E1,0
D940985647,C71101E1,0
D943759461,M11345E1,0
D945083384,C71101E1,0
D945256597,C71101E1,0
D945280374,C71101E1,0
D945410111,C81ICAE1,0
D945693389,C71101E1,0
D945764461,C71101E1,0
D945829922,C81ICAE1,0
D945838854,C71101E1,0
D945883120,C71101E1,0
D946113020,F311B1E1,0
D946202852,C81ICAE1,0
D946549137,C71101E1,0
D946947735,C71101E1,0
D946973583,C71101E1,0
D947672232,C71101E1,0
F891232849,J5CCRME1,0
F903172237,H7CEPDE1,0
F903934772,J5CCRME1,0
F904437449,J5CCRME1,0
F904580354,H23C20E1,0
F913345447,H3CNUEE1,0
F913989654,H6C133E1,0
F914046813,H7CEPDE1,0
F916002000,H6C133E1,0
F916063931,H3CNUEE1,0
F916080156,K1ATS1E1,0
F916083179,H3CNUEE1,0
F916128735,H23C20E1,0
F916148674,H7CEPDE1,0
F916185244,L83120E1,0
F916221209,H3CNUEE1,0
F916332147,H3CNUEE1,0
F916400114,J5CCRME1,0
F916459802,H3CNUEE1,0
F916486532,H6C133E1,0
F916494906,H3CNUEE1,0
F916690265,H3CNUEE1,0
F916710208,H3CNUEE1,0
F916714088,H62160E1,0
F916863250,H3CNUEE1,0
F916931364,H23C20E1,0
F917060759,H23C20E1,0
F917180770,H7CEPDE1,0
F917212048,H3CNUEE1,0
F917297263,H3CNUEE1,0
F917299267,H6C133E1,0
F917459610,H3CNUEE1,0
F917486306,L83120E1,0
F917606915,H7CEPDE1,0
F917613681,H7CEPDE1,0
F917824380,H6C133E1,0
F917940820,N12403E1,0
F918023698,H3CNUEE1,0
F920010495,J5CCRME1,0
F920041743,H3CNUEE1,0
F920060870,H23C20E1,0
F920094521,H23C20E1,0
F920109102,H23C20E1,0
F920118643,H23C20E1,0
F920126741,H6C133E1,0
F920138364,H23C20E1,0
F920141928,H3CNUEE1,0
F920152153,H62160E1,0
F920158373,H3CNUEE1,0
F920185999,H7CEPDE1,0
F920188808,H23C20E1,0
F920199815,H3CNUEE1,0
F920212468,H23C20E1,0
F920216134,H23C20E1,0
F920242465,H6C133E1,0
F920253726,H23C20E1,0
F920324842,J5CCRME1,0
F920350265,H3CNUEE1,0
F920361940,H23C20E1,0
F920389324,H23C20E1,0
F920426489,H23C20E1,0
F920444221,H7CEPDE1,0
F920485877,H23C20E1,0
F920501579,H6C133E1,0
F920503447,H23C20E1,0
F920511637,H23C20E1,0
F920533732,H3CNUEE1,0
F920538645,H7CEPDE1,0
F920541726,H6C133E1,0
F920558621,H23C20E1,0
F920598317,H3CNUEE1,0
F920613285,J5CCRME1,0
F920625990,J5CCRME1,0
F920633010,H7CEPDE1,0
F920688869,H3CNUEE1,0
F920692903,H3CNUEE1,0
F920699175,H7CEPDE1,0
F920716483,J5CCRME1,0
F920717778,J5CCRME1,0
F920755530,H6C133E1,0
F920781861,H7CEPDE1,0
F920783119,J5CCRME1,0
F920797781,H23C20E1,0
F920814457,H23C20E1,0
F920863606,H23C20E1,0
F920864865,H23C20E1,0
F920866087,H23C20E1,0
F920885365,H23C20E1,0
F920902433,H23C20E1,0
F920914702,H23C20E1,0
F920919992,H3CNUEE1,0
F920955370,H23C20E1,0
F921001603,H23C20E1,0
F921017154,H6C133E1,0
F921017903,H23C20E1,0
F921027120,H23C20E1,0
F921041931,H62160E1,0
F921062992,H62160E1,0
F921136400,H23C20E1,0
F921169383,H23C20E1,0
F921172615,J5CCRME1,0
F921178503,H23C20E1,0
F921191834,H6C133E1,0
F921203609,H3CNUEE1,0
F921215956,H6C133E1,0
F921217477,H7CEPDE1,0
F921264219,H7CEPDE1,0
F921273196,H62160E1,0
F921369086,H6C133E1,0
F921394985,H62160E1,0
F921399485,H23C20E1,0
F921405937,J5CCRME1,0
F921432977,J5CCRME1,0
F921529967,H23C20E1,0
F921539324,H82029E1,0
F921585206,H23C20E1,0
F921608066,H6C133E1,0
F921625580,H23C20E1,0
F921725042,H6C133E1,0
F921744135,H23C20E1,0
F921821089,H6C133E1,0
F921849315,J5CCRME1,0
F921876919,H72NNSE1,0
F921900018,H7CEPDE1,0
F921946865,H6C133E1,0
F922031016,H7CEPDE1,0
F922035243,H23C20E1,0
F922035379,J5CCRME1,0
F922108237,H62160E1,0
F922122783,H72NNSE1,0
F922387670,H6C133E1,0
F922429785,H7CEPDE1,0
F922468061,H72NNSE1,0
F922582770,J5CCRME1,0
F922597497,H62160E1,0
F922981386,H3CNUEE1,0
F922981412,H3CNUEE1,0
F923106812,H62160E1,0
F923195089,H6C133E1,0
F923349741,H3CNUEE1,0
F923399735,H7CEPDE1,0
F923424875,H6C133E1,0
F923479657,H7CEPDE1,0
F923535768,H6C133E1,0
F923680493,H82029E1,0
F926063075,H7CEPDE1,0
F926165748,H23C20E1,0
F926220759,H6C133E1,0
F926459991,H72NNSE1,0
F926477113,H6C133E1,0
F926755941,H6C133E1,0
F926944833,H3CNUEE1,0
F926951093,J5CCRME1,0
F926994333,H3CNUEE1,0
F930000013,H72NNSE1,0
F930067809,N12403E1,0
F930133171,H82029E1,0
F930177625,N12403E1,0
F930201182,H82029E1,0
F930223368,H82029E1,0
F930228651,N12403E1,0
F930281427,H62160E1,0
F930440909,H72NNSE1,0
F930576585,H62160E1,0
F930631231,H62160E1,0
F930693251,H82029E1,0
F930778156,H72NNSE1,0
F930864781,H72NNSE1,0
F931052587,H62160E1,0
F931187959,H62160E1,0
F931393310,N12403E1,0
F931394498,H82029E1,0
F931560831,H62160E1,0
F931697274,N12403E1,0
F931849851,H72NNSE1,0
F932402176,H72NNSE1,0
F935027668,H82029E1,0
F935040944,H82029E1,0
F935056510,N12403E1,0
F935065202,H72NNSE1,0
F935083457,H62160E1,0
F935090880,H82029E1,0
F935094914,H82029E1,0
F935103836,H72NNSE1,0
F935112104,H82029E1,0
F935115840,H82029E1,0
F935116065,H62160E1,0
F935116319,H62160E1,0
F935118933,H82029E1,0
F935120349,H82029E1,0
F935125425,H62160E1,0
F935127382,H82029E1,0
F935128378,H82029E1,0
F935130175,H82029E1,0
F935147461,H72NNSE1,0
F935151697,H82029E1,0
F935155101,H82029E1,0
F935193240,H72NNSE1,0
F935194074,C81ICAE1,0
F935202058,H72NNSE1,0
F935211186,N12403E1,0
F935229435,H82029E1,0
F935240360,H82029E1,0
F935246786,H62160E1,0
F935261837,H82029E1,0
F935263989,H62160E1,0
F935264388,H72NNSE1,0
F935273346,H62160E1,0
F935274044,H62160E1,0
F935287332,H62160E1,0
F935293414,H82029E1,0
F935294189,H62160E1,0
F935298280,H82029E1,0
F935303034,H62160E1,0
F935312726,H82029E1,0
F935323272,H62160E1,0
F935336504,H82029E1,0
F935348792,H82029E1,0
F935379349,H82029E1,0
F935383483,H82029E1,0
F935393220,H62160E1,0
F935402865,H62160E1,0
F935408409,N12403E1,0
F935429851,H72NNSE1,0
F935430226,N12403E1,0
F935438657,N12403E1,0
F935438772,N12403E1,0
F935443743,H82029E1,0
F935445921,H72NNSE1,0
F935445932,H82029E1,0
F935453144,H82029E1,0
F935467462,H82029E1,0
F935468034,H72NNSE1,0
F935468894,H62160E1,0
F935474301,N12403E1,0
F935491445,N12403E1,0
F935491928,H72NNSE1,0
F935497883,H82029E1,0
F935499267,H62160E1,0
F935508743,H82029E1,0
F935532999,N12403E1,0
F935536296,H82029E1,0
F935580679,H62160E1,0
F935603004,H82029E1,0
F935606809,H82029E1,0
F935606843,H62160E1,0
F935609925,H82029E1,0
F935612394,H72NNSE1,0
F935614446,N12403E1,0
F935627664,H82029E1,0
F935636909,H62160E1,0
F935645233,H72NNSE1,0
F935658587,H72NNSE1,0
F935660797,H72NNSE1,0
F935673306,H82029E1,0
F935679353,N12403E1,0
F935694426,H62160E1,0
F935702684,H62160E1,0
F935703223,H82029E1,0
F935724228,H72NNSE1,0
F935811115,H82029E1,0
F935811241,H82029E1,0
F935815892,H62160E1,0
F935837713,H82029E1,0
F935850712,H72NNSE1,0
F935884500,H62160E1,0
F935908840,H72NNSE1,0
F935909467,H62160E1,0
F935912308,H62160E1,0
F935928343,H72NNSE1,0
F935930634,H72NNSE1,0
F935935824,H62160E1,0
F935940275,H62160E1,0
F935947447,H62160E1,0
F935954711,N12403E1,0
F936010951,HG1J1BE1,0
F936012690,N12403E1,0
F936036711,H62160E1,0
F936106368,N12403E1,0
F936106911,H72NNSE1,0
F936135209,H82029E1,0
F936153258,H62160E1,0
F936215268,H82029E1,0
F936233343,H62160E1,0
F936234580,H72NNSE1,0
F936244729,N12403E1,0
F936300461,H62160E1,0
F936322234,H62160E1,0
F936328524,N12403E1,0
F936333883,H72NNSE1,0
F936355634,H62160E1,0
F936363525,H62160E1,0
F936428097,H62160E1,0
F936465003,H72NNSE1,0
F936470915,H82029E1,0
F936487016,H82029E1,0
F936512710,H72NNSE1,0
F936526740,H51140E1,0
F936532316,H62160E1,0
F936549598,H82029E1,0
F936551786,H62160E1,0
F936612294,H82029E1,0
F936634481,H62160E1,0
F936707280,N12403E1,0
F936824060,H72NNSE1,0
F936841849,H62160E1,0
F936877583,H62160E1,0
F936877848,H62160E1,0
F936888095,H62160E1,0
F936889058,N12403E1,0
F936919218,H62160E1,0
F936980698,H72NNSE1,0
F936989934,H62160E1,0
F937023057,H72NNSE1,0
F937043310,H72NNSE1,0
F937049194,H62160E1,0
F937091469,H72NNSE1,0
F937099683,H82029E1,0
F937120286,H72NNSE1,0
F937170786,H72NNSE1,0
F937185584,H62160E1,0
F937206993,H62160E1,0
F937219694,N12403E1,0
F937239348,H62160E1,0
F937279148,H72NNSE1,0
F937285242,H62160E1,0
F937318676,H82029E1,0
F937349865,H82029E1,0
F937363458,H62160E1,0
F937379183,H72NNSE1,0
F937442362,H72NNSE1,0
F937493445,N12403E1,0
F937627224,H72NNSE1,0
F937629192,H72NNSE1,0
F937657302,H62160E1,0
F937681271,H72NNSE1,0
F937689428,H82029E1,0
F937695407,H72NNSE1,0
F937714823,H72NNSE1,0
F937769753,H51140E1,0
F937870532,H72NNSE1,0
F937908581,H82029E1,0
F937965746,H72NNSE1,0
F937991435,H62160E1,0
F938000062,H72NNSE1,0
F938025353,H62160E1,0
F938254816,H62160E1,0
F938278904,H62160E1,0
F938319861,H72NNSE1,0
F938321495,J5CCRME1,0
F938380975,H51140E1,0
F938431853,H82029E1,0
F938466073,H72NNSE1,0
F938476315,H82029E1,0
F938497631,H62160E1,0
F938566971,H62160E1,0
F938608743,H82029E1,0
F938613965,H62160E1,0
F938620468,H51140E1,0
F938662929,H72NNSE1,0
F938734569,H72NNSE1,0
F938769837,H72NNSE1,0
F938775676,H72NNSE1,0
F938789248,H72NNSE1,0
F938918413,N12403E1,0
F938929017,H72NNSE1,0
F939831012,H62160E1,0
F939831034,H62160E1,0
F939831045,H62160E1,0
F939831089,H6C133E1,0
F939967517,H62160E1,0
F939967610,H82029E1,0
F939967713,H82029E1,0
F939968732,H72NNSE1,0
F940000906,H62160E1,0
F940001615,H62160E1,0
F940009367,H6C133E1,0
F940009518,H6C133E1,0
F940009633,H6C133E1,0
F940010617,H6C133E1,0
F940011175,H51140E1,0
F940011452,H51140E1,0
F940011991,H51140E1,0
F940012091,HG1J1BE1,0
F940013205,H51140E1,0
F940013456,H51140E1,0
F940013973,H51140E1,0
F940014914,H51140E1,0
F940015117,H51140E1,0
F940015656,HG1J1BE1,0
F940015922,HG1J1BE1,0
F940015944,H51140E1,0
F940016332,HG1J1BE1,0
F940016860,H51140E1,0
F940017557,H51140E1,0
F940018842,H51140E1,0
F940019104,H51140E1,0
F940019827,H51140E1,0
F940019908,H51140E1,0
F940020498,HG1J1BE1,0
F940021819,H51140E1,0
F940021989,H51140E1,0
F940022333,H51140E1,0
F940022481,H51140E1,0
F940022551,H51140E1,0
F940022908,H51140E1,0
F940023020,H51140E1,0
F940023097,H51140E1,0
F940024050,HG1J1BE1,0
F940024588,HG1J1BE1,0
F940024740,H51140E1,0
F940024902,H51140E1,0
F940025183,H51140E1,0
F940025585,HG1J1BE1,0
F940026043,H51140E1,0
F940026065,H51140E1,0
F940026087,H51140E1,0
F940026098,H51140E1,0
F940026342,H51140E1,0
F940026397,H51140E1,0
F940026722,HG1J1BE1,0
F940026906,H51140E1,0
F940027028,H51140E1,0
F940027349,H51140E1,0
F940027844,H51140E1,0
F940028003,H51140E1,0
F940028438,H51140E1,0
F940028597,H51140E1,0
F940028645,HG1J1BE1,0
F940028900,H51140E1,0
F940028988,H51140E1,0
F940029114,H51140E1,0
F940029491,H51140E1,0
F940029789,H51140E1,0
F940029930,H51140E1,0
F940029941,H51140E1,0
F940030165,H51140E1,0
F940030235,H51140E1,0
F940030279,H51140E1,0
F940030305,H51140E1,0
F940030349,H51140E1,0
F940030501,HG1J1BE1,0
F940031139,H51140E1,0
F940031302,HG1J1BE1,0
F940031368,H51140E1,0
F940032608,H51140E1,0
F940032620,H51140E1,0
F940032837,HG1J1BE1,0
F940033018,H51140E1,0
F940033122,HG1J1BE1,0
F940033328,H51140E1,0
F940033362,H51140E1,0
F940033834,HG1J1BE1,0
F940033878,HG1J1BE1,0
F940034107,H51140E1,0
F940034510,H51140E1,0
F940034521,H51140E1,0
F940034532,H51140E1,0
F940034543,H51140E1,0
F940034783,H51140E1,0
F940034912,H51140E1,0
F940035285,H51140E1,0
F940035746,HG1J1BE1,0
F940035894,HG1J1BE1,0
F940035920,H72NNSE1,0
F940035931,H51140E1,0
F940036053,H51140E1,0
F940036640,H62160E1,0
F940036776,H51140E1,0
F940036787,H51140E1,0
F940036949,H51140E1,0
F940037588,H51140E1,0
F940037603,H51140E1,0
F940037614,H51140E1,0
F940037740,H51140E1,0
F940037980,H51140E1,0
F940038002,H51140E1,0
F940038242,H51140E1,0
F940038297,H51140E1,0
F940038345,H72NNSE1,0
F940038471,H51140E1,0
F940038530,H51140E1,0
F940038655,H51140E1,0
F940038736,H51140E1,0
F940038910,H62160E1,0
F940039065,H51140E1,0
F940039076,HG1J1BE1,0
F940039098,HG1J1BE1,0
F940039135,HG1J1BE1,0
F940039157,HG1J1BE1,0
F940040289,H62160E1,0
F940040290,H62160E1,0
F940040304,H62160E1,0
F940040315,H62160E1,0
F940040326,H62160E1,0
F940040337,H62160E1,0
F940040348,H62160E1,0
F940040359,H62160E1,0
F940040360,H62160E1,0
F940040371,H62160E1,0
F940040382,H62160E1,0
F940040393,H62160E1,0
F940040407,H62160E1,0
F940040418,H62160E1,0
F940040430,H62160E1,0
F940040441,H62160E1,0
F940040452,H62160E1,0
F940040669,H51140E1,0
F940040681,H51140E1,0
F940041057,H72NNSE1,0
F940042984,V41142E1,0
F940043235,H82029E1,0
F940044988,H51140E1,0
F940046889,H6C133E1,0
F940048643,H23C20E1,0
F940048654,H23C20E1,0
F940048676,H23C20E1,0
F940048735,H23C20E1,0
F940049558,H23C20E1,0
F940049581,H6C133E1,0
F940049606,H6C133E1,0
F940049617,H6C133E1,0
F940049651,H3CNUEE1,0
F940049721,H3CNUEE1,0
F940050015,H7CEPDE1,0
F940055674,J5CCRME1,0
F940055685,J5CCRME1,0
F940055799,H3CNUEE1,0
F940912850,H51140E1,0
F944014972,H51140E1,0
F945061119,H51140E1,0
F945183260,H51140E1,0
F945670900,H51140E1,0
F945748438,H51140E1,0
F945947053,H51140E1,0
F946401396,H72NNSE1,0
F946477461,H51140E1,0
F946551288,H51140E1,0
F946574151,H51140E1,0
A914247096,LK10SAE1,1
A916010131,R13014E1,1
A916085999,R13014E1,1
A916129891,R13014E1,1
A916194408,V6B306E1,1
A916214865,V43133E1,1
A916229157,V6B306E1,1
A916367183,V13169E1,1
A916401627,R13014E1,1
A916536103,R13014E1,1
A916711227,R13014E1,1
A917151448,R13014E1,1
A917422212,R13014E1,1
A917471896,R13014E1,1
A917616590,R13014E1,1
A918765444,V6B306E1,1
A918765525,AAA033E1,1
A920057386,V13169E1,1
A920074626,V13169E1,1
A920086607,V6B306E1,1
A920140208,V6B306E1,1
A920187258,V13169E1,1
A920232880,V43133E1,1
A920300167,V6B306E1,1
A920339547,V13169E1,1
A920340680,V6B306E1,1
A920363999,V43133E1,1
A920435492,V6B306E1,1
A920456143,V13169E1,1
A920521256,V43133E1,1
A920528026,V43133E1,1
A920574816,V6B306E1,1
A920622704,V13169E1,1
A920896648,V43133E1,1
A920940479,LK10SAE1,1
A920998263,V82115E1,1
A921040565,V43133E1,1
A921055374,V43133E1,1
A921057910,V43133E1,1
A921262570,V6B306E1,1
A921834241,V6B306E1,1
A922170474,L83121E1,1
A922475852,V13169E1,1
A922586114,V43133E1,1
A922808360,LK10SAE1,1
A922986288,V43133E1,1
A923013026,V43133E1,1
A923038074,V43133E1,1
A923289193,V43133E1,1
A923393043,V6B306E1,1
A923676038,V43133E1,1
A926273629,V43133E1,1
A926500938,V43133E1,1
A927112631,V43133E1,1
A927174787,V43133E1,1
A927642828,V43133E1,1
A928054127,C82CUAE1,1
A928203334,V82115E1,1
A928208801,V82115E1,1
A931524888,V82115E1,1
A931781528,V6B306E1,1
A931804654,V6B306E1,1
A935034530,V82115E1,1
A935039214,M12353E1,1
A935077700,LK10SAE1,1
A935150449,V82115E1,1
A935152199,V82115E1,1
A935228564,V82115E1,1
A935362695,LKC3GAE1,1
A935367977,V82115E1,1
A935423963,V82115E1,1
A935483912,LK10SAE1,1
A935492914,V82115E1,1
A935516368,V82115E1,1
A935533000,V82115E1,1
A935580945,V82115E1,1
A935636611,LK10SAE1,1
A935646643,V82115E1,1
A935648658,V82115E1,1
A935819144,V81107E1,1
A935891209,V82115E1,1
A935975130,V82115E1,1
A936155160,V82115E1,1
A936258025,V82115E1,1
A936363190,LK10SAE1,1
A936387945,LK10SAE1,1
A936417677,V6B306E1,1
A936444422,V82115E1,1
A936532947,LK10SAE1,1
A936803205,V82115E1,1
A937193888,V43133E1,1
A937246704,LK10SAE1,1
A937588707,V82115E1,1
A938107431,V82115E1,1
A938120681,LK10SAE1,1
A939833430,V82115E1,1
A939833452,V82115E1,1
A939965801,V82115E1,1
A939965812,V82115E1,1
A939965823,V82115E1,1
A939965845,V82115E1,1
A939965856,V82115E1,1
A939965867,V82115E1,1
A939965878,V82115E1,1
A939965889,V82115E1,1
A939965890,V82115E1,1
A939965904,V82115E1,1
A939965915,V82115E1,1
A939965926,V82115E1,1
A939965937,V82115E1,1
A939965948,V82115E1,1
A939965959,V82115E1,1
A939965960,V82115E1,1
A939965971,V82115E1,1
A939965982,V82115E1,1
A939966129,R13014E1,1
A939966200,V6B306E1,1
A939966222,V82115E1,1
A939966233,V43133E1,1
A939966288,V82115E1,1
A939966299,V82115E1,1
A940005716,V81107E1,1
A940005727,V81107E1,1
A940005738,V81107E1,1
A940005761,V81107E1,1
A940005772,V81107E1,1
A940005783,V81107E1,1
A940005875,V81107E1,1
A940005886,V81107E1,1
A940005901,V81107E1,1
A940005923,V81107E1,1
A940005934,V81107E1,1
A940005956,V81107E1,1
A940006322,V82115E1,1
A940011474,V81107E1,1
A940011636,V81107E1,1
A940011809,V11107E1,1
A940011865,V11107E1,1
A940012448,AAA033E1,1
A940012563,V11107E1,1
A940012633,V11107E1,1
A940012677,V81107E1,1
A940012840,AAA033E1,1
A940013010,LK10SAE1,1
A940013445,V11107E1,1
A940014073,V81107E1,1
A940014279,V81107E1,1
A940014361,V11107E1,1
A940014408,LK10SAE1,1
A940014534,V11107E1,1
A940014615,LK10SAE1,1
A940014682,V11107E1,1
A940015346,V11107E1,1
A940015519,V11107E1,1
A940015715,V11107E1,1
A940015726,LK10SAE1,1
A940016310,V11107E1,1
A940016619,V11107E1,1
A940016826,V81107E1,1
A940016893,V11107E1,1
A940016907,V11107E1,1
A940017041,V11107E1,1
A940017214,V81107E1,1
A940017339,V11107E1,1
A940017580,V81107E1,1
A940017649,V11107E1,1
A940017812,LK10SAE1,1
A940017867,V11107E1,1
A940017890,V11107E1,1
A940018118,V11107E1,1
A940018185,V11107E1,1
A940018657,V11107E1,1
A940018772,V11107E1,1
A940018831,B11101E1,1
A940020155,V11107E1,1
A940020292,V81107E1,1
A940020993,LK10SAE1,1
A940021107,LK10SAE1,1
A940021222,V81107E1,1
A940021509,AAA033E1,1
A940021794,V81107E1,1
A940021853,V11107E1,1
A940022285,C81HAAE1,1
A940023385,V81107E1,1
A940023673,V11107E1,1
A940023754,V11107E1,1
A940023950,V11107E1,1
A940024544,V11107E1,1
A940024566,AAA033E1,1
A940024773,V81107E1,1
A940025219,V11107E1,1
A940025552,V11107E1,1
A940025688,V81107E1,1
A940025884,V11107E1,1
A940026526,V11107E1,1
A940026951,V11107E1,1
A940026962,V11107E1,1
A940027202,V11107E1,1
A940028047,V81107E1,1
A940028553,V11107E1,1
A940029620,V11107E1,1
A940030637,LK10SAE1,1
A940030774,V81107E1,1
A940030855,V11107E1,1
A940031128,V81107E1,1
A940031173,AAA033E1,1
A940031450,V11107E1,1
A940031715,V81107E1,1
A940031748,V11107E1,1
A940032044,V81107E1,1
A940032398,V11107E1,1
A940033063,V11107E1,1
A940033719,AAA033E1,1
A940034082,V11107E1,1
A940034392,V11107E1,1
A940034484,V11107E1,1
A940034716,LK10SAE1,1
A940034761,LK10SAE1,1
A940035012,LK10SAE1,1
A940035067,V11107E1,1
A940035160,V11107E1,1
A940036086,V11107E1,1
A940036835,V11107E1,1
A940037599,V11107E1,1
A940038563,V11107E1,1
A940041286,AAA033E1,1
A940041758,V81107E1,1
A940042685,V11107E1,1
A940042700,V81107E1,1
A940042870,LK10SAE1,1
A940042906,LK10SAE1,1
A940043202,LK10SAE1,1
A940043224,M12353E1,1
A940043279,AAA033E1,1
A940046030,V81107E1,1
A940224384,V11107E1,1
A945108757,V11107E1,1
A945169817,AAA033E1,1
A945200165,V81107E1,1
A945652043,LK10SAE1,1
A945657484,LK10SAE1,1
A945757865,AAA033E1,1
A946046670,V11107E1,1
A946315358,V81107E1,1
A947571175,V81107E1,1
A947582908,V11107E1,1
B903253385,M33060E1,1
B913016754,M33060E1,1
B913777420,M33060E1,1
B914118682,L13516E1,1
B916072140,M33060E1,1
B916152888,LK10SAE1,1
B916206675,LK10SAE1,1
B916357139,M33060E1,1
B916398800,LK10SAE1,1
B916502522,LK10SAE1,1
B916595661,N13301E1,1
B918166641,LK10SAE1,1
B920024230,L83121E1,1
B920028467,M33060E1,1
B920044319,L13516E1,1
B920046081,C82CUAE1,1
B920047701,M33060E1,1
B920059841,M33060E1,1
B920062117,M33060E1,1
B920065727,N13301E1,1
B920066643,G111VBE1,1
B920080731,M33060E1,1
B920083075,M33060E1,1
B920088667,M33060E1,1
B920092697,M33060E1,1
B920112179,M33060E1,1
B920113143,M33060E1,1
B920114210,L13516E1,1
B920118883,M33060E1,1
B920124529,M33060E1,1
B920137703,M33060E1,1
B920144125,V82115E1,1
B920151190,M33060E1,1
B920155062,M33060E1,1
B920157734,M33060E1,1
B920158812,M33060E1,1
B920168040,M33060E1,1
B920170663,M33060E1,1
B920174568,M33060E1,1
B920179334,M33060E1,1
B920186516,M33060E1,1
B920187199,M33060E1,1
B920191325,M33060E1,1
B920198416,M33060E1,1
B920206375,M33060E1,1
B920207121,M33060E1,1
B920209170,M33060E1,1
B920219559,L13516E1,1
B920220496,M33060E1,1
B920221943,C8CXDLE1,1
B920222009,M33060E1,1
B920225974,N13301E1,1
B920231458,M33060E1,1
B920231470,M33060E1,1
B920231975,M33060E1,1
B920239270,M33060E1,1
